26925.168198548912	-3809.7026807034895	-22063.295426839388
26951.32938311886	-3798.3845059805462	-22013.718565360075
26976.171395224592	-3786.9022209116442	-21963.00765514621
27000.09494492515	-3775.1198431709586	-21910.506212026787
27022.8521744883	-3763.1871303606426	-21856.883299794907
27044.57212722987	-3751.113074794184	-21802.27761218251
27065.323560986155	-3738.925780817533	-21746.756211576805
27085.247341003786	-3726.642689705945	-21690.46225037723
27104.507384342847	-3714.2672287320916	-21633.40397810237
27123.12950648035	-3701.8540417886816	-21575.912963050836
27141.317705330155	-3689.4119855824447	-21518.030808566287
27159.187225348924	-3676.959956478327	-21459.866406075955
27176.92765017063	-3664.5111701496994	-21401.440746205608
27194.61115935464	-3652.1107312051113	-21343.12741995623
27212.43749192865	-3639.7556987283224	-21284.79906299603
27230.491340373315	-3627.4991704448275	-21226.833165012427
27248.990147825094	-3615.325847239077	-21169.121594552747
27267.806423270013	-3603.3952860636687	-21112.48894933688
27287.27513843036	-3591.597403640332	-21056.419354913298
27307.496120490807	-3579.955040617761	-21001.005582354363
27328.611120302245	-3568.470787546104	-20946.356877385333
27350.68021861779	-3557.1680585595986	-20892.524649403807
27373.818353778595	-3546.052048909648	-20839.588393500435
27398.090227950917	-3535.1320665524595	-20787.608721941153
27423.59709406138	-3524.41797005193	-20736.64735422916
27450.3654294651	-3513.913078975722	-20686.73001896989
27478.444989496813	-3503.6194406383793	-20637.87243892146
27507.861641924585	-3493.5472467591603	-20590.095445782168
27538.642608555554	-3483.680916210381	-20543.401902689016
27570.786687282958	-3474.0337936580954	-20497.78547736085
27604.280468327765	-3464.591643285045	-20453.21073382234
27639.11410764252	-3455.345334802385	-20409.675232548663
27675.23037806147	-3446.295957009669	-20367.09623338973
27712.957181795507	-3437.341838214392	-20325.02677109913
27751.87828594925	-3428.5650130261597	-20283.799319906695
27791.939918531796	-3419.9458355100655	-20243.39514267044
27833.026958273236	-3411.473220925564	-20203.704703058578
27875.01492662953	-3403.1329404560533	-20164.597314813567
27917.839392305723	-3394.9024356765594	-20126.033999415675
27961.346204460107	-3386.771169343614	-20087.858641932202
28005.400594849198	-3378.714753747605	-20049.97362807176
28049.88954330303	-3370.707711966766	-20012.27094959914
28094.645948136957	-3362.743339362862	-19974.618871949617
28139.507997468176	-3354.7996984089937	-19936.88443771271
28184.373314046174	-3346.84677368496	-19898.976953217025
28229.04915576211	-3338.866429671433	-19860.73835197596
28273.377665150012	-3330.8477621946586	-19822.05565058963
28317.24778073766	-3322.762885016054	-19782.85120058934
28360.46674729355	-3314.5999044384102	-19742.95417554582
28402.92095953506	-3306.331352858478	-19702.288315127906
28444.45644409926	-3297.957556526599	-19660.76198799665
28484.97115207273	-3289.453881217787	-19618.262537612383
28524.305845459967	-3280.8085480986765	-19574.71983286213
28562.378953672905	-3272.0164761596716	-19530.04756513276
28599.10045109073	-3263.054649649559	-19484.19494855302
28634.387935995725	-3253.924629628571	-19437.121901050694
28668.13567779472	-3244.623144419227	-19388.75643407581
28700.35517601601	-3235.1382969068677	-19339.11383242612
28730.963795313754	-3225.4791142949753	-19288.152378998668
28759.945081724065	-3215.637464735646	-19235.862945662422
28787.315563862714	-3205.620492520524	-19182.28767372077
28813.087490238337	-3195.423552527316	-19127.4391471586
28837.249957156862	-3185.0715689542712	-19071.327231140716
28859.91042699421	-3174.5591456539537	-19014.057981801183
28881.082521152697	-3163.895674536792	-18955.63633510572
28900.682415808315	-3153.2070066502392	-18896.773281737347
28918.99942444316	-3142.4031436333175	-18836.931856722957
28936.12474013064	-3131.4919880644834	-18776.209073767168
28952.211182979972	-3120.486407704193	-18714.7310321336
28967.34636407993	-3109.4103977290906	-18652.548229363532
28981.679769992163	-3098.277777550555	-18589.79608934675
28995.34212758015	-3087.1028978865684	-18526.561159440244
29008.484113606493	-3075.906020164061	-18462.97245435118
29021.25151500799	-3064.7025443166876	-18399.123991323875
29033.805730617714	-3053.5151471801723	-18335.163615270234
29046.284008752362	-3042.3625540163953	-18271.157032392624
29058.884867722554	-3031.2530627798565	-18207.25270590947
29071.705146105993	-3020.212928860622	-18143.524638700303
29084.944058521844	-3009.249795921406	-18080.117941691617
29098.722331894205	-2998.388056710477	-18017.090593024946
29113.16485831345	-2987.63529766501	-17954.542943580393
29128.444031768126	-2977.0021340932917	-17892.592070819028
29144.65345226083	-2966.5090939104844	-17831.27257120058
29161.919316960582	-2956.163067622461	-17770.68121179396
29180.31606458064	-2945.970137332891	-17710.859383589184
29199.966758210398	-2935.9464598535815	-17651.862318489275
29220.94079644678	-2926.085318541677	-17593.748236317573
29243.300641708047	-2916.397906744467	-17536.543827063695
29267.098198132444	-2906.8854741737136	-17480.257158440192
29292.349661019663	-2897.555979957623	-17424.897368131224
29319.101482692648	-2888.398107342426	-17370.490406275687
29347.336874417022	-2879.419515983581	-17316.989867262066
29377.056499927978	-2870.6128084443058	-17264.40187665018
29408.237617223684	-2861.973236823698	-17212.698734450954
29440.845949867737	-2853.48631412171	-17161.834654714195
29474.79916079437	-2845.1568910320298	-17111.75077271175
29510.044119024624	-2836.9706358725266	-17062.40497731587
29546.499625463533	-2828.9173691508036	-17013.733815085074
29584.0604382146	-2820.9897554250692	-16965.640798513858
29622.622761824015	-2813.163898304488	-16918.072353380103
29662.080047784933	-2805.4328103471735	-16870.933544690153
29702.271343735305	-2797.7810842218823	-16824.129173301066
29743.06975601826	-2790.202045899184	-16777.568929305857
29784.342590355573	-2782.6682286449727	-16731.17173894336
29825.907667828134	-2775.1732317455544	-16684.796909266424
29867.640556096045	-2767.6927583932193	-16638.386566272853
29909.337889755145	-2760.220771580826	-16591.805043879835
29950.867816121892	-2752.7362401693777	-16544.96001874309
29992.057368409827	-2745.2265065547317	-16497.77553365456
30032.752409299646	-2737.672410540905	-16450.115505002246
30072.80148382992	-2730.0588330892747	-16401.939326886615
30112.01824789451	-2722.379598009966	-16353.101647376554
30150.255294806353	-2714.6256756235457	-16303.549346614951
30187.425066265296	-2706.7716682750192	-16253.201029475877
30223.3617320192	-2698.8158319148183	-16202.00612491172
30257.961634778738	-2690.7471039159404	-16149.883176409328
30291.12393245468	-2682.5599390502693	-16096.79775870074
30322.72354295451	-2674.251903322987	-16042.68357474869
30352.73408596204	-2665.809202258737	-15987.54545372059
30381.066768388224	-2657.2381122478814	-15931.321702541363
30407.706557418827	-2648.5276870285093	-15874.039599010614
30432.59152274076	-2639.6884223719294	-15815.669138540325
30455.73252721392	-2630.7152453247786	-15756.21993065547
30477.14824165311	-2621.607042263082	-15695.73544311095
30496.854140229618	-2612.3811048363555	-15634.230794479488
30514.904286239438	-2603.0376266627713	-15571.754487084469
30531.35583778352	-2593.5837501438878	-15508.352321734545
30546.28552623829	-2584.0265658821695	-15444.065806649736
30559.79357614509	-2574.378240999999	-15378.978245386144
30572.103195064297	-2564.5512597574952	-15312.491936088614
30583.183547567838	-2554.6536169039655	-15245.334210557852
30593.18966247861	-2544.6983083480145	-15177.58614203621
30602.25424841067	-2534.6993426741105	-15109.344128849856
30610.529413093293	-2524.6704930408932	-15040.699035421576
30618.170590036018	-2514.632224570625	-14971.738020956036
30625.385741777493	-2504.5889132385314	-14902.586525731731
30632.3191166489	-2494.557930776893	-14833.307160440057
30639.13864795561	-2484.561376386765	-14764.002941466857
30646.037431824127	-2474.6014971268746	-14694.78530712501
30653.17532228758	-2464.704215462169	-14625.730626395653
30660.733916705878	-2454.8687478059283	-14556.925714951878
30668.835812012836	-2445.1204711385394	-14488.452818910844
30677.71251432222	-2435.460533281285	-14420.40687763003
30687.42950453676	-2425.907702904541	-14352.822272850051
30698.18786894606	-2416.4683612280464	-14285.78532755734
30710.074349339102	-2407.1507682200295	-14219.361021362662
30723.232698266962	-2397.954913596304	-14153.588360546337
30737.745558028262	-2388.900091457447	-14088.505861549214
30753.704499284686	-2379.9848852379296	-14024.152563947759
30771.174239954635	-2371.2122948514075	-13960.549219526707
30790.204551674113	-2362.584099168155	-13897.708426984527
30810.8645105434	-2354.102019986546	-13835.637466685175
30833.136272348664	-2345.7655225423878	-13774.343184818696
30857.062293472696	-2337.5728241030642	-13713.804541105981
30882.59789640263	-2329.5199742024543	-13654.000694689239
30909.709172227027	-2321.6075710426976	-13594.883864347274
30938.38725493413	-2313.822793107979	-13536.473591208915
30968.53641850087	-2306.161851623865	-13478.69278294473
31000.07235424402	-2298.6154386576522	-13421.474645730095
31032.923498205626	-2291.1846660887827	-13364.784619711785
31066.96249040044	-2283.845790388167	-13308.559143489405
31102.08913268863	-2276.5967897368564	-13252.737605095585
31138.12463955828	-2269.4302365146386	-13197.223454825418
31174.974002251554	-2262.3239632914615	-13141.957998708484
31212.42305780102	-2255.277835539504	-13086.85657019788
31250.362475805283	-2248.2677660462755	-13031.842238217221
31288.579335058264	-2241.2928675728226	-12976.820042257628
31326.924146771562	-2234.32952401363	-12921.726755313919
31365.20076058806	-2227.377196194074	-12866.46445573168
31403.241508288913	-2220.4115483631463	-12810.965119196115
31440.8479954243	-2213.4324496130853	-12755.133632021363
31477.85788901647	-2206.421624889811	-12698.889725956053
31514.09823819652	-2199.364383250459	-12642.19374888016
31549.389855324098	-2192.2599875835976	-12584.9355839354
31583.593018427826	-2185.0951058981923	-12527.079228109513
31616.52724699301	-2177.85907531876	-12468.553968230628
31648.091270947625	-2170.546680198574	-12409.32538264127
31678.162645818316	-2163.144975461408	-12349.354650069945
31706.5851357175	-2155.658461458965	-12288.578491064116
31733.319006933365	-2148.0785783612264	-12226.981578377778
31758.256141823094	-2140.402853993827	-12164.55999879191
31781.36195395603	-2132.6297028016065	-12101.298189272531
31802.60210970998	-2124.7576099622247	-12037.181036435715
31821.92045646427	-2116.7863183067425	-11972.213861881904
31839.36094381119	-2108.7205977064195	-11906.429433446949
31854.916759005682	-2100.5632557410468	-11839.853734161798
31868.638879763344	-2092.316832092224	-11772.492696320176
31880.586068691453	-2083.9881002142392	-11704.398638345752
31890.836761774168	-2075.5836552841724	-11635.616621087682
31899.488967961137	-2067.1099025640924	-11566.184183957506
31906.6486219519	-2058.577344899023	-11496.184686480958
31912.430806729255	-2049.993097665842	-11425.660320235713
31916.999404973416	-2041.3670443935616	-11354.671328866285
31920.477692749675	-2032.7101342827048	-11283.303975817527
31923.047675473743	-2024.0322707576581	-11211.615200633623
31924.869930313045	-2015.3441922336178	-11139.679401870313
31926.122172277002	-2006.657038004965	-11067.571529415129
31926.99890436956	-1997.9824309112998	-10995.368198312686
31927.667462607347	-1989.3367016041461	-10923.133032219115
31928.327119539816	-1980.7186293928282	-10850.94788946952
31929.145154267182	-1972.1440674079577	-10778.872692663323
31930.315771954945	-1963.623740136323	-10706.977813668216
31932.01728006538	-1955.1671021001548	-10635.324355561335
