-6123.73850822  2828.61098675   716.21916211	-1.42234072 -4.61273403  5.95918251
-6125.15692021  2823.99647215   722.17784366	-1.41450906 -4.61634818  5.95826019
-6126.56749966  2819.37834635   728.13559908	-1.40667556 -4.61995644  5.95733023
-6127.97024477  2814.75661526   734.09242072	-1.39884024 -4.6235588   5.95639263
-6129.36515369  2810.13128475   740.04830093	-1.39100311 -4.62715526  5.95544739
-6130.75228029  2805.50217444   746.00347166	-1.38316386 -4.63074596  5.95449446
-6132.13151113  2800.8696627    751.95744608	-1.37532313 -4.63433061  5.95353394
-6133.50290041  2796.23356927   757.91045615	-1.36748061 -4.63790934  5.95256578
-6134.86644634  2791.59390009   763.86249425	-1.35963632 -4.64148215  5.95158998
-6136.22214714  2786.95066106   769.81355274	-1.35179027 -4.64504904  5.95060654
-6137.57000108  2782.30385812   775.76362398	-1.34394247 -4.64860999  5.94961547
-6138.91000639  2777.65349719   781.71270034	-1.33609292 -4.65216502  5.94861677
-6140.24221478  2772.9993969    787.66101347	-1.32824133 -4.65571425  5.94761039
-6141.56651732  2768.34193768   793.60807712	-1.32038833 -4.65925739  5.94659643
-6142.88296606  2763.6809383    799.554123  	-1.31253361 -4.66279459  5.94557483
-6144.19155928  2759.0164047    805.49914348	-1.30467719 -4.66632583  5.94454561
-6145.49229528  2754.34834284   811.44313092	-1.29681908 -4.66985112  5.94350876
-6146.78517239  2749.67675868   817.3860777 	-1.28895929 -4.67337044  5.94246428
-6148.07018892  2745.00165819   823.3279762 	-1.28109782 -4.67688381  5.94141218
-6149.3473432   2740.32304733   829.26881879	-1.2732347  -4.6803912   5.94035246
-6150.6166845   2735.64074362   835.20883681	-1.2653696  -4.68389275  5.93928507
-6151.87810901  2730.9551298    841.14754467	-1.25750318 -4.68738819  5.93821011
-6153.13166634  2726.26602355   847.08517377	-1.24963512 -4.69087764  5.93712752
-6154.37735486  2721.57343084   853.02171648	-1.24176545 -4.69436111  5.93603732
-6155.61517294  2716.87735767   858.95716518	-1.23389416 -4.69783858  5.9349395 
-6156.84511899  2712.17781004   864.89151226	-1.22602127 -4.70131005  5.93383407
-6158.06719141  2707.47479393   870.82475011	-1.21814679 -4.70477552  5.93272102
-6159.2814373   2702.76812595   876.75710975	-1.21027042 -4.70823513  5.93160032
-6160.48775738  2698.05819079   882.68810624	-1.20239278 -4.71168858  5.93047205
-6161.6861991   2693.3448052    888.61797066	-1.19451359 -4.71513602  5.92933617
-6162.87676091  2688.62797518   894.54669541	-1.18663285 -4.71857744  5.92819268
-6164.05944125  2683.90770676   900.47427286	-1.17875056 -4.72201284  5.92704158
-6165.23423859  2679.18400597   906.40069543	-1.17086675 -4.7254422   5.92588289
-6166.4011514   2674.45687883   912.3259555 	-1.16298141 -4.72886554  5.92471658
-6167.56017818  2669.72633139   918.25004547	-1.15509457 -4.73228283  5.92354268
-6168.71136357  2664.99217915   924.17319602	-1.1472059  -4.73569422  5.92236113
-6169.85461344  2660.25480908   930.09492294	-1.13931607 -4.73909943  5.92117202
-6170.98997279  2655.51403683   936.01545697	-1.13142475 -4.74249859  5.91997532
-6172.11744014  2650.76986846   941.9347905 	-1.12353197 -4.74589169  5.91877102
-6173.23701402  2646.02231003   947.85291594	-1.11563772 -4.74927873  5.91755913
-6174.34869299  2641.2713676    953.76982569	-1.10774203 -4.7526597   5.91633964
-6175.45247559  2636.51704723   959.68551217	-1.09984489 -4.75603461  5.91511256
-6176.54840432  2631.75916351   965.60020571	-1.09194601 -4.75940358  5.91387785
-6177.63638959  2626.99810535   971.51342282	-1.08404603 -4.76276634  5.91263559
-6178.71647421  2622.23368748   977.42539388	-1.07614464 -4.76612302  5.91138574
-6179.7886568   2617.46591598   983.3361113 	-1.06824185 -4.76947361  5.91012832
-6180.85293596  2612.69479695   989.24556752	-1.06033768 -4.7728181   5.9088633 
-6181.9093103   2607.92033647   995.15375493	-1.05243212 -4.77615651  5.90759071
-6182.95777845  2603.14254064  1001.06066596	-1.0445252  -4.77948882  5.90631053
-6183.99833905  2598.36141557  1006.96629304	-1.03661692 -4.78281502  5.90502278
-6185.03103213  2593.57677479  1012.8708661 	-1.02870697 -4.78613525  5.90372739
-6186.05577326  2588.7890094   1018.77390247	-1.020796   -4.78944923  5.90242448
-6187.07260281  2583.9979331   1024.67563215	-1.01288371 -4.79275709  5.901114  
-6188.08151945  2579.203552    1030.57604757	-1.0049701  -4.79605884  5.89979595
-6189.08252188  2574.40587222  1036.47514115	-0.99705518 -4.79935446  5.89847032
-6190.0756088   2569.60489989  1042.37290533	-0.98913897 -4.80264395  5.89713713
-6191.06077891  2564.80064114  1048.26933253	-0.98122147 -4.80592731  5.89579637
-6192.03807008  2559.99290862  1054.16465235	-0.97330237 -4.80920466  5.89444798
-6193.00740242  2555.18209532  1060.05838286	-0.96538233 -4.81247574  5.89309209
-6193.96881414  2550.36801401  1065.9507537 	-0.95746103 -4.81574067  5.89172864
-6194.92230398  2545.55067086  1071.84175731	-0.94953848 -4.81899946  5.89035762
-6195.86787071  2540.730072    1077.73138614	-0.9416147  -4.82225208  5.88897905
-6196.8055131   2535.90622361  1083.61963261	-0.93368969 -4.82549855  5.88759292
-6197.73522992  2531.07913183  1089.50648919	-0.92576347 -4.82873886  5.88619923
-6198.6570569   2526.24860843  1095.39218507	-0.91783573 -4.83197312  5.88479793
-6199.57091865  2521.41504827  1101.27623911	-0.90990711 -4.83520109  5.88338914
-6200.47685124  2516.57826323  1107.1588806 	-0.9019773  -4.83842288  5.8819728 
-6201.37485348  2511.73825949  1113.04010198	-0.89404632 -4.84163849  5.88054891
-6202.26492422  2506.89504324  1118.9198957 	-0.88611417 -4.84484792  5.87911747
-6203.14706228  2502.04862067  1124.79825422	-0.87818088 -4.84805116  5.87767849
-6204.02126651  2497.19899796  1130.67516999	-0.87024643 -4.8512482   5.87623196
-6204.88753579  2492.34618131  1136.55063547	-0.86231086 -4.85443905  5.8747779 
-6205.74590336  2487.48998148  1142.42487942	-0.85437384 -4.85762383  5.87331623
-6206.59629902  2482.63079541  1148.29742165	-0.84643603 -4.86080227  5.87184709
-6207.43875637  2477.76843402  1154.16849097	-0.83849711 -4.86397451  5.87037041
-6208.2732743   2472.9029035   1160.03807985	-0.8305571  -4.86714053  5.8688862 
-6209.09985174  2468.03421007  1165.90618076	-0.82261601 -4.87030033  5.86739446
-6209.9184876   2463.16235995  1171.77278617	-0.81467385 -4.87345392  5.86589518
-6210.72918081  2458.28735937  1177.63788855	-0.80673062 -4.87660128  5.86438838
-6211.53196246  2453.40901823  1183.50171625	-0.79878603 -4.87974253  5.86287399
-6212.3267669   2448.52773527  1189.36378992	-0.79084071 -4.88287743  5.86135214
-6213.11362556  2443.64332055  1195.22433799	-0.78289436 -4.88600609  5.85982277
-6213.89253741  2438.7557803   1201.08335293	-0.77494699 -4.8891285   5.85828587
-6214.66350142  2433.86512076  1206.94082723	-0.76699861 -4.89224467  5.85674146
-6215.42651661  2428.97134818  1212.79675336	-0.75904923 -4.89535459  5.85518953
-6216.18158196  2424.07446881  1218.65112381	-0.75109885 -4.89845826  5.85363009
-6216.92869651  2419.17448891  1224.50393106	-0.7431475  -4.90155567  5.85206313
-6217.66788884  2414.2712174   1230.355403  	-0.73519486 -4.90464694  5.8504886 
-6218.39909852  2409.36505509  1236.20506128	-0.72724157 -4.90773182  5.84890663
-6219.12235449  2404.45581105  1242.05313383	-0.71928734 -4.91081043  5.84731715
-6219.8376558   2399.54349153  1247.89961316	-0.71133217 -4.91388277  5.84572016
-6220.54500153  2394.62810282  1253.74449175	-0.70337607 -4.91694883  5.84411567
-6221.24439075  2389.70965119  1259.58776212	-0.69541905 -4.92000861  5.84250368
-6221.93582254  2384.78814294  1265.42941675	-0.68746112 -4.9230621   5.84088419
-6222.61932334  2379.86338615  1271.26968309	-0.67950198 -4.92610943  5.83925715
-6223.29483726  2374.93578338  1277.10808371	-0.67154226 -4.92915034  5.83762267
-6223.96239107  2370.00514286  1282.94484611	-0.66358167 -4.93218495  5.8359807 
-6224.62198391  2365.07147088  1288.7799628 	-0.65562021 -4.93521326  5.83433124
-6225.27361491  2360.13477375  1294.61342629	-0.64765789 -4.93823526  5.83267429
-6225.91728321  2355.19505778  1300.44522911	-0.63969473 -4.94125096  5.83100986
-6226.55298799  2350.25232927  1306.27536375	-0.63173073 -4.94426034  5.82933794
-6227.18075349  2345.3063955   1312.10405721	-0.62376558 -4.94726352  5.82765847
-6227.80052838  2340.35766076  1317.930833  	-0.61579994 -4.95026027  5.82597159
-6228.41233728  2335.40593244  1323.75591818	-0.60783349 -4.95325069  5.82427724
-6229.01617938  2330.45121687  1329.57930528	-0.59986624 -4.95623478  5.82257541
-6229.61205389  2325.49352038  1335.40098681	-0.59189821 -4.95921253  5.8208661 
-6230.19996003  2320.53284932  1341.22095531	-0.58392941 -4.96218395  5.81914933
-6230.77989703  2315.56921     1347.03920331	-0.57595984 -4.96514903  5.81742508
-6231.35186412  2310.60260879  1352.85572335	-0.56798951 -4.96810777  5.81569337
-6231.9158831   2305.63285202  1358.67074185	-0.56001812 -4.97106027  5.81395413
-6232.47190783  2300.66034592  1364.48378348	-0.55204631 -4.97400631  5.81220749
-6233.01996045  2295.68489698  1370.29507475	-0.54407378 -4.97694599  5.81045339
-6233.56004023  2290.70651154  1376.1046082 	-0.53610054 -4.97987931  5.80869184
-6234.09214646  2285.72519596  1381.91237638	-0.5281266  -4.98280626  5.80692283
-6234.61627844  2280.74095662  1387.71837183	-0.52015196 -4.98572685  5.80514637
-6235.1324355   2275.75379989  1393.52258709	-0.51217664 -4.98864107  5.80336245
-6235.64063722  2270.7635313   1399.32524814	-0.50420032 -4.99154903  5.80157102
-6236.14084207  2265.77055877  1405.12588063	-0.49622366 -4.99445049  5.79977221
-6236.63306997  2260.77468797  1410.9247106 	-0.48824635 -4.99734558  5.79796596
-6237.1173203   2255.77592529  1416.72173059	-0.4802684  -5.00023427  5.79615226
-6237.5935924   2250.77427712  1422.51693319	-0.47228982 -5.00311658  5.79433113
-6238.06188566  2245.76974984  1428.31031093	-0.46431062 -5.00599249  5.79250256
-6238.52219946  2240.76234985  1434.1018564 	-0.4563308  -5.00886201  5.79066655
-6238.97453319  2235.75208355  1439.89156215	-0.44835039 -5.01172512  5.78882312
-6239.41890397  2230.73875559  1445.67965359	-0.44036906 -5.01458194  5.78697217
-6239.85527546  2225.72277577  1451.46565755	-0.43238747 -5.01743225  5.78511388
-6240.28366513  2220.70394887  1457.24979951	-0.42440532 -5.02027613  5.78324816
-6240.70407242  2215.68228128  1463.03207204	-0.4164226  -5.02311361  5.78137501
-6241.11649675  2210.65777944  1468.81246773	-0.40843933 -5.02594466  5.77949445
-6241.5209376   2205.63044976  1474.59097915	-0.40045553 -5.02876929  5.77760647
-6241.91739443  2200.60029867  1480.36759889	-0.3924712  -5.03158749  5.77571107
-6242.30588218  2195.56713005  1486.14255183	-0.38448602 -5.03439938  5.77380818
-6242.68636909  2190.53135531  1491.91536589	-0.37650066 -5.03720472  5.77189796
-6243.05887042  2185.49277846  1497.68626603	-0.36851481 -5.04000362  5.76998032
-6243.42338571  2180.45140593  1503.45524484	-0.36052846 -5.04279608  5.76805529
-6243.77991446  2175.40724417  1509.22229492	-0.35254164 -5.04558209  5.76612285
-6244.12845619  2170.36029963  1514.98740886	-0.34455435 -5.04836166  5.764183  
-6244.46901046  2165.31057875  1520.75057927	-0.3365666  -5.05113477  5.76223576
-6244.8015768   2160.25808799  1526.51179875	-0.32857841 -5.05390143  5.76028113
-6245.12616767  2155.20263037  1532.27129158	-0.32058945 -5.05666174  5.75831902
-6245.44275653  2150.14461911  1538.02858694	-0.3126004  -5.05941547  5.75634959
-6245.75135617  2145.08385737  1543.78390919	-0.30461093 -5.06216274  5.75437278
-6246.05196619  2140.02035159  1549.53725095	-0.29662105 -5.06490354  5.75238859
-6246.34458617  2134.95410825  1555.28860482	-0.28863078 -5.06763787  5.75039701
-6246.62921574  2129.88513384  1561.03796343	-0.28064012 -5.07036571  5.74839805
-6246.90585451  2124.81343482  1566.7853194 	-0.27264909 -5.07308708  5.74639171
-6247.17451276  2119.73881347  1572.53089647	-0.26465737 -5.07580207  5.74437791
-6247.43516851  2114.6616846   1578.27422494	-0.25666562 -5.07851046  5.74235682
-6247.68783239  2109.58185058  1584.01552865	-0.24867353 -5.08121237  5.74032836
-6247.93250405  2104.49931791  1589.75480022	-0.2406811  -5.08390777  5.73829253
-6248.16918317  2099.41409308  1595.49203229	-0.23268835 -5.08659668  5.73624934
-6248.39786943  2094.3261826   1601.2272175 	-0.22469529 -5.08927909  5.73419878
-6248.61856253  2089.23559298  1606.96034847	-0.21670192 -5.09195499  5.73214086
-6248.83127055  2084.14212573  1612.6916484 	-0.20870794 -5.09462449  5.7300755 
-6249.0359761   2079.04619723  1618.42064876	-0.200714   -5.09728738  5.72800287
-6249.23268763  2073.9476091   1624.14757282	-0.19271979 -5.09994374  5.72592289
-6249.42140486  2068.84636787  1629.87241323	-0.18472532 -5.10259359  5.72383556
-6249.60212753  2063.74248006  1635.59516265	-0.1767306  -5.10523691  5.72174088
-6249.77485541  2058.6359522   1641.31581372	-0.16873563 -5.10787371  5.71963886
-6249.93958825  2053.52679081  1647.0343591 	-0.16074044 -5.11050398  5.71752949
-6250.09632583  2048.41500242  1652.75079146	-0.15274502 -5.11312771  5.71541279
-6250.24507377  2043.30038775  1658.46533332	-0.14474907 -5.11574502  5.71328866
-6250.38581988  2038.18336487  1664.17751753	-0.13675325 -5.11835568  5.71115728
-6250.51857011  2033.0637346   1669.88756671	-0.12875723 -5.12095979  5.70901858
-6250.64332429  2027.9415035   1675.59547353	-0.12076104 -5.12355736  5.70687254
-6250.76008223  2022.81667811  1681.30123066	-0.11276468 -5.12614838  5.70471919
-6250.86884378  2017.68926499  1687.00483078	-0.10476816 -5.12873285  5.7025585 
-6250.96960878  2012.55927068  1692.70626656	-0.09677149 -5.13131076  5.7003905 
-6251.06238067  2007.42649519  1698.40575995	-0.08877436 -5.13388221  5.6982151 
-6251.14715183  2002.29135808  1704.10284503	-0.08077743 -5.136447    5.69603246
-6251.22392605  1997.15365948  1709.79774383	-0.07278038 -5.13900522  5.69384252
-6251.2927032   1992.01340595  1715.49044903	-0.06478322 -5.14155687  5.69164526
-6251.3534832   1986.87060405  1721.18095334	-0.05678596 -5.14410195  5.6894407 
-6251.40626594  1981.72526037  1726.86924945	-0.04878862 -5.14664045  5.68722884
-6251.45105135  1976.57738149  1732.55533005	-0.04079121 -5.14917237  5.68500968
-6251.48783936  1971.42697398  1738.23918785	-0.03279372 -5.15169771  5.68278322
-6251.5166309   1966.27383706  1743.92104409	-0.02479586 -5.15421656  5.68054937
-6251.5374236   1961.11839196  1749.60043431	-0.01679828 -5.15672873  5.67830832
-6251.55021875  1955.96043799  1755.27757985	-0.00880066 -5.1592343   5.67605999
-6251.55501632  1950.79998176  1760.95247341	-8.03018447e-04 -5.16173327e+00  5.67380437e+00
-6251.55181627  1945.63702986  1766.62510772	 0.00719464 -5.16422565  5.67154146
-6251.54061862  1940.47158889  1772.2954755 	 0.0151923  -5.16671142  5.66927128
-6251.52142335  1935.30366546  1777.96356946	 0.02318995 -5.16919058  5.66699381
-6251.49422923  1930.13305809  1783.62961024	 0.03118791 -5.17166324  5.66470898
-6251.45903846  1924.96018946  1789.29313465	 0.03918553 -5.17412919  5.66241698
-6251.41585014  1919.78485819  1794.95436343	 0.0471831  -5.17658852  5.6601177 
-6251.36466431  1914.6070709   1800.61328931	 0.05518063 -5.17904123  5.65781116
-6251.30548104  1909.42683422  1806.26990502	 0.0631781  -5.18148732  5.65549735
-6251.23830037  1904.24415477  1811.92420331	 0.0711755  -5.18392678  5.65317629
-6251.16312239  1899.05903917  1817.57617691	 0.07917282 -5.18635962  5.65084796
-6251.07994367  1893.8712853   1823.22604583	 0.08717037 -5.18878592  5.64851229
-6250.98877099  1888.6813172   1828.87334821	 0.09516751 -5.19120549  5.64616947
-6250.88960128  1883.48893286  1834.51830415	 0.10316453 -5.19361843  5.64381939
-6250.78243465  1878.29413891  1840.1609064 	 0.11116144 -5.19602472  5.64146208
-6250.66727122  1873.096942    1845.80114772	 0.11915822 -5.19842437  5.63909752
-6250.54411113  1867.89734876  1851.43902087	 0.12715485 -5.20081737  5.63672572
-6250.41295452  1862.69536585  1857.07451862	 0.13515134 -5.20320372  5.63434668
-6250.27380156  1857.49099992  1862.70763372	 0.14314766 -5.20558342  5.63196042
-6250.12664632  1852.28404809  1868.33858544	 0.15114414 -5.20795656  5.62956682
-6249.97150082  1847.07493599  1873.96691347	 0.15914011 -5.21032295  5.6271661 
-6249.80835949  1841.86346084  1879.59283718	 0.16713589 -5.21268267  5.62475815
-6249.63722253  1836.64962931  1885.21634934	 0.17513147 -5.21503572  5.62234299
-6249.45809013  1831.43344806  1890.83744273	 0.18312684 -5.21738211  5.6199206 
-6249.27096253  1826.21492376  1896.45611014	 0.19112198 -5.21972183  5.617491  
-6249.07583995  1820.99406309  1902.07234436	 0.19911689 -5.22205487  5.6150542 
-6248.87271428  1815.77066253  1907.68636399	 0.20711188 -5.22438133  5.61261008
-6248.66160214  1810.54514905  1913.2977101 	 0.21510629 -5.22670101  5.61015886
-6248.44249575  1805.31731923  1918.90660139	 0.22310044 -5.22901401  5.60770044
-6248.21539539  1800.08717975  1924.51303067	 0.23109432 -5.23132033  5.60523481
-6247.98030135  1794.85473732  1930.11699074	 0.23908791 -5.23361995  5.602762  
-6247.7372139   1789.61999861  1935.71847441	 0.24708121 -5.23591289  5.60028199
-6247.48613335  1784.38297032  1941.31747448	 0.25507421 -5.23819912  5.59779479
-6247.22706002  1779.14365914  1946.91398378	 0.26306688 -5.24047866  5.59530041
-6246.9599833   1773.90186086  1952.50822012	 0.27105956 -5.24275159  5.59279874
-6246.68492503  1768.65800393  1958.0997262 	 0.27905157 -5.24501772  5.59029   
-6246.40187496  1763.41188423  1963.68871996	 0.28704324 -5.24727715  5.58777407
-6246.11083344  1758.16350846  1969.27519422	 0.29503456 -5.24952986  5.58525098
-6245.81180084  1752.91288334  1974.85914181	 0.30302551 -5.25177587  5.58272072
-6245.50477752  1747.66001558  1980.44055556	 0.31101608 -5.25401515  5.58018329
-6245.18976387  1742.4049119   1986.01942831	 0.31900626 -5.25624772  5.57763869
-6244.86674712  1737.14736745  1991.59597721	 0.32699637 -5.25847366  5.57508684
-6244.53575366  1731.887812    1997.16974637	 0.33498575 -5.26069278  5.57252793
-6244.19677109  1726.62604079  2002.74095306	 0.34297471 -5.26290517  5.56996187
-6243.84979981  1721.36206056  2008.30959012	 0.35096324 -5.26511083  5.56738865
-6243.49484026  1716.09587805  2013.8756504 	 0.35895133 -5.26730976  5.56480829
-6243.13189289  1710.82749997  2019.43912676	 0.36693898 -5.26950196  5.56222079
-6242.76095814  1705.55693307  2025.00001206	 0.37492616 -5.27168741  5.55962615
-6242.38203649  1700.2841841   2030.55829915	 0.38291288 -5.27386613  5.55702437
-6241.99511268  1695.00904752  2036.11420439	 0.39089944 -5.27603818  5.55441535
-6241.60021833  1689.73195453  2041.66727357	 0.39888518 -5.2782034   5.55179931
-6241.19733852  1684.4526997   2047.21772316	 0.40687043 -5.28036188  5.54917614
-6240.78647377  1679.17128978  2052.76554603	 0.41485517 -5.28251359  5.54654584
-6240.36762459  1673.88773153  2058.31073506	 0.42283938 -5.28465856  5.54390843
-6239.94079151  1668.6020317   2063.85328312	 0.43082306 -5.28679676  5.5412639 
-6239.50597505  1663.31419705  2069.39318311	 0.43880621 -5.2889282   5.53861226
-6239.0631578   1658.02402147  2074.93065064	 0.44678912 -5.29105297  5.5359534 
-6238.61237594  1652.73193739  2080.46523304	 0.45477115 -5.29317088  5.53328754
-6238.15361237  1647.43773879  2085.99714603	 0.4627526  -5.29528202  5.53061458
-6237.68686769  1642.14143244  2091.52638253	 0.47073348 -5.29738639  5.52793452
-6237.21214248  1636.84302512  2097.05293543	 0.47871376 -5.29948398  5.52524736
-6236.72943732  1631.54252359  2102.57679763	 0.48669344 -5.3015748   5.52255311
-6236.23875285  1626.23993464  2108.09796205	 0.4946725  -5.30365884  5.51985177
-6235.74006943  1620.93505158  2113.61664357	 0.50265126 -5.30573617  5.51714324
-6235.23342785  1615.62830806  2119.13239105	 0.51062907 -5.30780664  5.51442773
-6234.71880882  1610.31949746  2124.6454195 	 0.51860623 -5.30987032  5.51170515
-6234.19621299  1605.00862659  2130.15572184	 0.52658274 -5.31192721  5.50897549
-6233.66564104  1599.69570223  2135.66329099	 0.53455858 -5.3139773   5.50623876
-6233.12709362  1594.38073118  2141.16811988	 0.54253375 -5.3160206   5.50349496
-6232.58057143  1589.06372024  2146.67020145	 0.55050824 -5.3180571   5.50074409
-6232.02607514  1583.74467621  2152.16952863	 0.55848202 -5.32008679  5.49798617
-6231.46358266  1578.42339177  2157.66631546	 0.56645543 -5.32210977  5.49522107
-6230.89313998  1573.10030188  2163.16011259	 0.57442779 -5.32412585  5.49244903
-6230.31472534  1567.77519932  2168.65113417	 0.58239943 -5.32613512  5.48966994
-6229.72833946  1562.4480909   2174.13937314	 0.59037034 -5.32813759  5.48688381
-6229.13398311  1557.11898343  2179.62482247	 0.5983405  -5.33013324  5.48409063
-6228.53165701  1551.78788372  2185.10747511	 0.60630989 -5.33212207  5.48129041
-6227.92136195  1546.4547986   2190.58732403	 0.61427853 -5.33410408  5.47848316
-6227.30307365  1541.1195202   2196.06458248	 0.6222467  -5.33607934  5.47566876
-6226.67684265  1535.78248463  2201.53880274	 0.63021377 -5.33804771  5.47284745
-6226.04264502  1530.44348412  2207.01019817	 0.63818004 -5.34000924  5.47001911
-6225.40048157  1525.1025255   2212.47876176	 0.6461455  -5.34196395  5.46718374
-6224.75035311  1519.7596156   2217.94448649	 0.65411014 -5.34391182  5.46434136
-6224.09226047  1514.41476124  2223.40736535	 0.66207396 -5.34585286  5.46149197
-6223.42620448  1509.06796927  2228.86739131	 0.67003693 -5.34778705  5.45863556
-6222.75218598  1503.71924653  2234.32455738	 0.67799905 -5.34971441  5.45577215
-6222.07017824  1498.36838455  2239.77907593	 0.68596064 -5.35163501  5.45290162
-6221.38023698  1493.01582071  2245.23050108	 0.69392104 -5.35354868  5.45002421
-6220.68233581  1487.66134663  2250.67904532	 0.70188055 -5.3554555   5.4471398 
-6219.97647562  1482.30496916  2256.12470167	 0.70983918 -5.35735547  5.44424839
-6219.26265729  1476.94669515  2261.56746313	 0.7177969  -5.35924859  5.44135   
-6218.54088174  1471.58653145  2267.00732271	 0.72575372 -5.36113486  5.43844463
-6217.81114988  1466.22448492  2272.44427344	 0.73370961 -5.36301427  5.43553227
-6217.0734328   1460.86034657  2277.8785269 	 0.74166489 -5.36488689  5.43261282
-6216.32779078  1455.49455488  2283.30963887	 0.74961891 -5.36675257  5.42968651
-6215.57419527  1450.12690095  2288.73782105	 0.75757198 -5.36861139  5.42675323
-6214.81264722  1444.75739163  2294.16306649	 0.76552408 -5.37046335  5.42381299
-6214.04314758  1439.38603381  2299.58536821	 0.77347522 -5.37230843  5.42086578
-6213.26569735  1434.01283434  2305.00471925	 0.78142537 -5.37414664  5.41791162
-6212.48029751  1428.6378001   2310.42111266	 0.78937453 -5.37597798  5.4149505 
-6211.68691697  1423.2607216   2315.83475923	 0.797323   -5.37780251  5.41198231
-6210.88562058  1417.88203838  2321.24521641	 0.80527015 -5.37962009  5.40900729
-6210.07637761  1412.50154102  2326.65269511	 0.81321627 -5.38143079  5.40602533
-6209.25918908  1407.11923642  2332.05718839	 0.82116135 -5.38323461  5.40303644
-6208.43405603  1401.73513144  2337.45868932	 0.82910539 -5.38503154  5.4000406 
-6207.60097951  1396.34923299  2342.85719095	 0.83704838 -5.38682158  5.39703783
-6206.75996057  1390.96154795  2348.25268637	 0.84499031 -5.38860473  5.39402814
-6205.9110003   1385.57208321  2353.64516864	 0.85293115 -5.39038099  5.39101152
-6205.05406512  1380.18062872  2359.03484762	 0.86087124 -5.39215042  5.38798786
-6204.18922509  1374.78762519  2364.42128272	 0.86880991 -5.39391288  5.38495741
-6203.31644698  1369.39286266  2369.80468391	 0.87674747 -5.39566845  5.38192004
-6202.43573191  1363.99634802  2375.1850443 	 0.88468392 -5.39741711  5.37887577
-6201.54708099  1358.59808817  2380.56235697	 0.89261925 -5.39915887  5.37582459
-6200.65049537  1353.19809003  2385.93661503	 0.90055343 -5.40089372  5.37276651
-6199.74597617  1347.7963605   2391.30781156	 0.90848647 -5.40262166  5.36970154
-6198.83348768  1342.39268905  2396.67615561	 0.91641868 -5.40434276  5.36662954
-6197.91310448  1336.9875174   2402.04120831	 0.9243494  -5.40605688  5.36355079
-6196.9847912   1331.58063509  2407.40317882	 0.93227894 -5.40776408  5.36046515
-6196.04854901  1326.17204905  2412.76206026	 0.9402073  -5.40946436  5.35737262
-6195.10437911  1320.76176619  2418.11784575	 0.94813445 -5.41115773  5.35427322
-6194.1522827   1315.34979344  2423.47052841	 0.95606041 -5.41284417  5.35116695
-6193.19226098  1309.93613771  2428.82010138	 0.96398514 -5.41452369  5.34805381
-6192.22431519  1304.52080593  2434.16655779	 0.97190865 -5.41619628  5.34493381
-6191.24840714  1299.10358705  2439.51010569	 0.97983123 -5.41786201  5.34180682
-6190.26461658  1293.6849239   2444.85030827	 0.98775225 -5.41952074  5.33867309
-6189.27290568  1288.26460548  2450.1873737 	 0.99567202 -5.42117253  5.33553252
-6188.27327569  1282.84263875  2455.52129515	 1.00359051 -5.4228174   5.33238509
-6187.2657279   1277.41903062  2460.85206576	 1.01150772 -5.42445532  5.32923083
-6186.25026357  1271.99378805  2466.1796787 	 1.01942365 -5.42608631  5.32606972
-6185.22688401  1266.56691796  2471.50412711	 1.02733828 -5.42771035  5.32290177
-6184.19554887  1261.13820887  2476.82561821	 1.03525192 -5.42932752  5.31972687
-6183.15634245  1255.70810454  2482.14371697	 1.04316391 -5.43093767  5.31654526
-6182.10922473  1250.27639352  2487.45863072	 1.05107458 -5.43254088  5.31335683
-6181.05419706  1244.84308279  2492.77035264	 1.05898391 -5.43413714  5.31016158
-6179.99126078  1239.40817927  2498.07887592	 1.06689189 -5.43572644  5.30695951
-6178.92041724  1233.97168994  2503.38419373	 1.07479851 -5.43730879  5.30375064
-6177.84166781  1228.53362173  2508.68629928	 1.08270376 -5.43888419  5.30053495
-6176.75501387  1223.09398162  2513.98518574	 1.09060763 -5.44045263  5.29731246
-6175.66041259  1217.65255761  2519.28105933	 1.09851043 -5.44201416  5.29408304
-6174.55795346  1212.20979449  2524.57348711	 1.10641151 -5.44356868  5.29084696
-6173.447594    1206.76548035  2529.86267543	 1.11431118 -5.44511623  5.28760408
-6172.32933563  1201.31962214  2535.14861748	 1.12220942 -5.44665681  5.28435442
-6171.20317977  1195.87222685  2540.4313065 	 1.13010624 -5.44819043  5.28109798
-6170.06912785  1190.42330142  2545.71073569	 1.13800161 -5.44971708  5.27783475
-6168.92718134  1184.97285284  2550.98689829	 1.14589553 -5.45123675  5.27456476
-6167.77729525  1179.5206687   2556.25999959	 1.15378831 -5.45274951  5.27128786
-6166.61956359  1174.06719468  2561.52960854	 1.1616793  -5.45425524  5.26800432
-6165.45394172  1168.61221842  2566.79593059	 1.16956881 -5.45575398  5.26471403
-6164.28043114  1163.15574692  2572.05895897	 1.17745682 -5.45724575  5.26141698
-6163.09903333  1157.69778714  2577.31868694	 1.18534333 -5.45873054  5.25811317
-6161.90974981  1152.23834608  2582.57510773	 1.19322833 -5.46020834  5.25480261
-6160.7125821   1146.77743072  2587.82821461	 1.20111181 -5.46167915  5.25148532
-6159.50748307  1141.31482824  2593.07821199	 1.20899407 -5.46314304  5.24816114
-6158.29455125  1135.85098517  2598.32467068	 1.21687447 -5.46459988  5.24483037
